mun_code,mun_name,year,gross_income_pc,wage,pension,unemp_benefit,other_benefits,other_income
12087,Palanques,2017,NA,NA,NA,NA,NA,NA
12087,Palanques,2016,NA,NA,NA,NA,NA,NA
12087,Palanques,2015,NA,NA,NA,NA,NA,NA
12088,Pavías,2022,18447,NA,NA,NA,NA,NA
12088,Pavías,2021,16558,NA,NA,NA,NA,NA
12088,Pavías,2020,16051,NA,NA,NA,NA,NA
12088,Pavías,2019,NA,NA,NA,NA,NA,NA
12088,Pavías,2018,NA,NA,NA,NA,NA,NA
12088,Pavías,2017,NA,NA,NA,NA,NA,NA
12088,Pavías,2016,NA,NA,NA,NA,NA,NA
12088,Pavías,2015,NA,NA,NA,NA,NA,NA
12089,Peníscola/Peñíscola,2022,14793,7113,3347,439,627,3268
12089,Peníscola/Peñíscola,2021,13495,6416,3137,691,570,2682
12089,Peníscola/Peñíscola,2020,12215,5626,3008,939,505,2137
12089,Peníscola/Peñíscola,2019,12544,6313,2848,393,456,2533
12089,Peníscola/Peñíscola,2018,12084,6046,2670,368,449,2551
12089,Peníscola/Peñíscola,2017,11747,5850,2580,381,402,2535
12089,Peníscola/Peñíscola,2016,10840,5411,2526,368,351,2183
12089,Peníscola/Peñíscola,2015,10776,5212,2544,403,332,2286
12090,Pina de Montalgrao,2022,17564,9529,4298,164,1097,2476
12090,Pina de Montalgrao,2021,16656,8316,3985,353,1264,2738
12090,Pina de Montalgrao,2020,15162,7638,3985,448,951,2140
12090,Pina de Montalgrao,2019,16671,7633,3815,282,1225,3338
12090,Pina de Montalgrao,2018,15694,7339,4057,321,1187,2696
12090,Pina de Montalgrao,2017,16578,7207,4168,150,1109,3944
12090,Pina de Montalgrao,2016,13960,6253,3602,95,1093,2700
12090,Pina de Montalgrao,2015,13235,5660,4209,186,901,2279
12091,Portell de Morella,2022,16707,7274,6710,245,711,1767
12091,Portell de Morella,2021,14763,6025,5706,542,584,1906
12091,Portell de Morella,2020,14469,5604,6008,495,575,1787
12091,Portell de Morella,2019,14270,5812,5543,143,709,2062
12091,Portell de Morella,2018,14057,5919,5244,133,608,2153
12091,Portell de Morella,2017,13954,5705,5147,247,567,2288
12091,Portell de Morella,2016,13054,5061,5153,165,501,2175
12091,Portell de Morella,2015,13903,5995,4647,338,476,2447
12092,Puebla de Arenoso,2022,15597,7227,5261,492,653,1964
12092,Puebla de Arenoso,2021,15377,6623,5538,466,470,2279
12092,Puebla de Arenoso,2020,14552,6481,5435,479,445,1713
12092,Puebla de Arenoso,2019,14639,6239,5329,209,792,2069
12092,Puebla de Arenoso,2018,13762,6282,4648,115,938,1779
12092,Puebla de Arenoso,2017,12529,4980,5067,120,882,1480
12092,Puebla de Arenoso,2016,13940,5332,5682,183,557,2186
12092,Puebla de Arenoso,2015,12305,5080,4825,224,483,1692
12093,"Pobla de Benifassà, la",2022,17625,9291,3530,325,584,3895
12093,"Pobla de Benifassà, la",2021,16157,8372,3218,443,605,3520
12093,"Pobla de Benifassà, la",2020,14125,7506,2904,740,384,2591
12093,"Pobla de Benifassà, la",2019,15001,7880,3145,561,494,2921
12093,"Pobla de Benifassà, la",2018,13702,7665,3003,467,242,2324
12093,"Pobla de Benifassà, la",2017,13693,7264,3169,306,546,2409
12093,"Pobla de Benifassà, la",2016,13089,6632,3481,393,254,2329
12093,"Pobla de Benifassà, la",2015,14538,8068,3383,446,283,2357
12094,"Pobla Tornesa, la",2022,18117,12972,2818,339,672,1316
12094,"Pobla Tornesa, la",2021,16738,11965,2639,330,606,1198
12094,"Pobla Tornesa, la",2020,16273,11107,2657,573,539,1397
12094,"Pobla Tornesa, la",2019,15925,11224,2556,244,552,1350
12094,"Pobla Tornesa, la",2018,14764,10431,2410,240,517,1166
12094,"Pobla Tornesa, la",2017,14274,10152,2323,291,412,1095
12094,"Pobla Tornesa, la",2016,13602,9641,2180,318,416,1047
12094,"Pobla Tornesa, la",2015,13143,9079,2263,315,393,1093
12095,Ribesalbes,2022,16770,10287,4335,435,735,978
12095,Ribesalbes,2021,16178,9946,3942,317,799,1174
12095,Ribesalbes,2020,15042,9028,3727,546,775,965
12095,Ribesalbes,2019,15008,9235,3519,357,754,1143
12095,Ribesalbes,2018,14643,8994,3246,292,721,1391
12095,Ribesalbes,2017,14251,8670,3217,244,642,1478
12095,Ribesalbes,2016,13254,7987,3124,245,624,1273
12095,Ribesalbes,2015,12759,7533,3151,345,596,1133
12096,Rossell,2022,12546,5898,4415,327,502,1403
12096,Rossell,2021,11689,5246,4026,413,517,1487
12096,Rossell,2020,11544,5039,4091,583,509,1323
12096,Rossell,2019,11080,4851,3937,272,507,1514
12096,Rossell,2018,10437,4533,3815,222,368,1498
12096,Rossell,2017,10087,4224,3704,265,316,1578
12096,Rossell,2016,9585,3875,3672,297,349,1391
12096,Rossell,2015,9469,3660,3755,340,255,1460
12097,Sacañet,2022,18447,NA,NA,NA,NA,NA
12097,Sacañet,2021,16558,NA,NA,NA,NA,NA
12097,Sacañet,2020,16051,NA,NA,NA,NA,NA
12097,Sacañet,2019,NA,NA,NA,NA,NA,NA
12097,Sacañet,2018,NA,NA,NA,NA,NA,NA
12097,Sacañet,2017,NA,NA,NA,NA,NA,NA
12097,Sacañet,2016,NA,NA,NA,NA,NA,NA
12097,Sacañet,2015,NA,NA,NA,NA,NA,NA
12098,"Salzadella, la",2022,13761,6498,4422,292,725,1824
12098,"Salzadella, la",2021,12986,6154,3965,336,650,1880
12098,"Salzadella, la",2020,12179,5609,3921,459,597,1593
12098,"Salzadella, la",2019,11669,5859,3575,165,613,1457
12098,"Salzadella, la",2018,11094,5443,3416,133,550,1551
12098,"Salzadella, la",2017,10615,5134,3262,197,463,1559
12098,"Salzadella, la",2016,10143,4684,3112,207,443,1698
12098,"Salzadella, la",2015,10413,4657,3191,304,422,1838
12099,Sant Jordi/San Jorge,2022,14388,7959,3780,391,517,1740
12099,Sant Jordi/San Jorge,2021,14132,7646,3549,556,593,1788
12099,Sant Jordi/San Jorge,2020,13553,6986,3797,702,492,1576
12099,Sant Jordi/San Jorge,2019,13725,7459,3938,263,445,1619
12099,Sant Jordi/San Jorge,2018,12420,6471,3740,196,443,1571
12099,Sant Jordi/San Jorge,2017,11800,5945,3669,261,398,1527
12099,Sant Jordi/San Jorge,2016,10826,5533,3496,297,310,1191
12099,Sant Jordi/San Jorge,2015,10777,5206,3503,304,296,1468
12100,Sant Mateu,2022,15254,8374,3735,259,711,2175
12100,Sant Mateu,2021,14641,7923,3701,340,639,2038
12100,Sant Mateu,2020,13561,7201,3662,479,537,1682
12100,Sant Mateu,2019,13146,7017,3445,219,557,1908
12100,Sant Mateu,2018,12934,6884,3486,203,488,1873
12100,Sant Mateu,2017,12180,6240,3272,237,428,2004
12100,Sant Mateu,2016,11705,5806,3174,239,441,2045
12100,Sant Mateu,2015,10951,5269,3196,284,475,1727
12101,San Rafael del Río,2022,12810,6904,3451,248,773,1435
12101,San Rafael del Río,2021,12316,6260,3383,370,770,1534
12101,San Rafael del Río,2020,12349,5773,3452,554,803,1767
12101,San Rafael del Río,2019,11234,5639,3466,319,724,1086
12101,San Rafael del Río,2018,10901,5313,3536,227,673,1152
12101,San Rafael del Río,2017,10485,4937,3380,313,631,1224
12101,San Rafael del Río,2016,9573,4376,3361,194,488,1154
12101,San Rafael del Río,2015,9514,4248,3315,297,469,1185
12102,Santa Magdalena de Pulpis,2022,12080,6779,3347,359,581,1015
12102,Santa Magdalena de Pulpis,2021,11546,5913,3298,453,588,1293
12102,Santa Magdalena de Pulpis,2020,11220,5218,3518,589,630,1266
12102,Santa Magdalena de Pulpis,2019,11165,5666,3438,294,549,1218
12102,Santa Magdalena de Pulpis,2018,10984,5708,3129,295,496,1356
12102,Santa Magdalena de Pulpis,2017,10276,5295,3040,281,386,1274
12102,Santa Magdalena de Pulpis,2016,10215,4975,3063,283,367,1527
12102,Santa Magdalena de Pulpis,2015,9520,4854,2943,263,377,1084
12103,"Serratella, la",2022,15528,7349,5710,400,487,1583
12103,"Serratella, la",2021,14289,5931,5373,667,347,1970
12103,"Serratella, la",2020,16051,NA,NA,NA,NA,NA
12103,"Serratella, la",2019,NA,NA,NA,NA,NA,NA
12103,"Serratella, la",2018,13464,5747,4977,433,292,2015
12103,"Serratella, la",2017,12279,4771,4942,229,214,2123
12103,"Serratella, la",2016,12184,4222,5495,164,212,2091
12103,"Serratella, la",2015,NA,NA,NA,NA,NA,NA
12104,Segorbe,2022,15362,9075,3274,268,747,1998
12104,Segorbe,2021,14597,8627,3108,350,686,1825
12104,Segorbe,2020,13958,7973,3157,566,639,1623
12104,Segorbe,2019,13629,7987,3045,233,597,1767
12104,Segorbe,2018,12785,7444,2925,230,504,1682
12104,Segorbe,2017,12172,7146,2873,234,437,1482
12104,Segorbe,2016,11723,6783,2836,257,396,1452
12104,Segorbe,2015,11435,6507,2777,278,377,1497
12105,Sierra Engarcerán,2022,14993,8205,3728,282,527,2250
12105,Sierra Engarcerán,2021,14619,7778,3506,288,470,2576
12105,Sierra Engarcerán,2020,13834,7191,3513,432,413,2285
12105,Sierra Engarcerán,2019,13914,7038,3541,203,399,2733
12105,Sierra Engarcerán,2018,13305,6640,3543,141,418,2562
12105,Sierra Engarcerán,2017,12308,5976,3298,98,362,2574
12105,Sierra Engarcerán,2016,12402,5614,3480,147,389,2772
12105,Sierra Engarcerán,2015,11772,5288,3621,155,336,2372
12106,Soneja,2022,15911,9467,3903,281,833,1427
12106,Soneja,2021,14900,8811,3705,361,845,1178
12106,Soneja,2020,14266,8293,3559,586,760,1068
12106,Soneja,2019,13854,8367,3403,248,686,1149
12106,Soneja,2018,13413,7811,3608,213,641,1139
12106,Soneja,2017,12285,7256,3330,217,538,944
12106,Soneja,2016,12204,6870,3479,278,519,1058
12106,Soneja,2015,11472,6310,3402,279,485,995
12107,Sot de Ferrer,2022,16898,9601,3921,301,555,2520
12107,Sot de Ferrer,2021,16011,8875,3879,426,343,2489
12107,Sot de Ferrer,2020,15317,8278,3879,566,436,2159
12107,Sot de Ferrer,2019,13907,7824,3845,204,424,1611
12107,Sot de Ferrer,2018,13208,7395,3631,211,459,1512
12107,Sot de Ferrer,2017,13228,6956,3472,280,370,2150
12107,Sot de Ferrer,2016,12066,6194,3478,259,255,1879
12107,Sot de Ferrer,2015,11650,6093,3031,299,319,1908
12108,Suera/Sueras,2022,16247,9912,3770,384,545,1637
12108,Suera/Sueras,2021,15794,9558,3663,350,612,1611
12108,Suera/Sueras,2020,14488,8383,3707,647,454,1296
12108,Suera/Sueras,2019,14210,8430,3738,384,423,1235
12108,Suera/Sueras,2018,13722,8145,3517,316,442,1303
12108,Suera/Sueras,2017,13055,7724,3411,349,390,1181
12108,Suera/Sueras,2016,12721,7359,3335,424,408,1195
12108,Suera/Sueras,2015,11923,6857,3312,320,364,1070
12109,Tales,2022,16952,11139,3407,430,948,1028
12109,Tales,2021,15987,10687,3043,353,838,1067
12109,Tales,2020,14999,9835,3006,566,679,912
12109,Tales,2019,15229,10195,3054,367,627,986
12109,Tales,2018,14293,9705,2799,260,676,854
12109,Tales,2017,13420,9208,2744,275,596,597
12109,Tales,2016,12511,8448,2747,206,511,599
12109,Tales,2015,11716,7477,2765,360,412,702
12110,Teresa,2022,14842,7598,5039,342,430,1434
12110,Teresa,2021,13995,7325,4674,246,533,1216
12110,Teresa,2020,13528,6626,4598,549,498,1258
12110,Teresa,2019,13920,7026,4474,319,534,1567
12110,Teresa,2018,12919,6242,4355,241,478,1603
12110,Teresa,2017,11833,5719,4114,277,462,1260
12110,Teresa,2016,11760,5037,4457,215,505,1546
12110,Teresa,2015,11095,4513,4659,217,610,1096
12111,Tírig,2022,13465,5326,4979,197,853,2110
12111,Tírig,2021,12858,5242,4648,271,709,1988
12111,Tírig,2020,11923,4866,4142,355,728,1832
12111,Tírig,2019,12216,5165,4069,192,764,2027
12111,Tírig,2018,11748,4624,4031,128,651,2315
12111,Tírig,2017,11005,4207,3939,171,589,2099
12111,Tírig,2016,10343,3980,3649,124,518,2073
12111,Tírig,2015,9816,3646,3763,116,532,1759
12112,Todolella,2022,15360,7320,3534,475,345,3686
12112,Todolella,2021,14120,6281,3431,398,571,3439
12112,Todolella,2020,15105,7266,3755,416,545,3124
12112,Todolella,2019,14943,7234,3437,258,653,3362
12112,Todolella,2018,15503,8409,3261,362,501,2971
12112,Todolella,2017,12185,5522,3076,64,511,3011
12112,Todolella,2016,10430,4839,2616,77,500,2398
12112,Todolella,2015,9866,4519,2500,83,471,2293
12113,Toga,2022,16177,8840,5106,656,805,770
12113,Toga,2021,15356,8411,4387,552,1168,837
12113,Toga,2020,14438,7148,4284,734,1243,1030
12113,Toga,2019,NA,NA,NA,NA,NA,NA
12113,Toga,2018,13910,7364,4392,338,942,873
12113,Toga,2017,NA,NA,NA,NA,NA,NA
12113,Toga,2016,NA,NA,NA,NA,NA,NA
12113,Toga,2015,NA,NA,NA,NA,NA,NA
12114,Torás,2022,18854,11447,4229,263,677,2238
12114,Torás,2021,16639,9517,3965,341,778,2037
12114,Torás,2020,15698,9378,3649,566,628,1477
12114,Torás,2019,15469,8628,3938,308,645,1950
12114,Torás,2018,14326,7945,4187,242,581,1371
12114,Torás,2017,12977,6819,4080,187,750,1141
12114,Torás,2016,13057,7159,4061,379,452,1005
12114,Torás,2015,12597,6904,3539,344,526,1284
12115,"Toro, El",2022,17315,5458,4991,242,1052,5571
12115,"Toro, El",2021,16116,5577,5467,463,795,3815
12115,"Toro, El",2020,14127,4823,5058,718,826,2702
12115,"Toro, El",2019,14233,4545,4622,243,761,4062
12115,"Toro, El",2018,13288,4454,4178,246,771,3640
12115,"Toro, El",2017,12601,3705,4258,202,564,3871
12115,"Toro, El",2016,11342,3397,3979,269,604,3093
12115,"Toro, El",2015,11795,3476,4206,276,472,3366
12116,Torralba del Pinar,2022,18447,NA,NA,NA,NA,NA
12116,Torralba del Pinar,2021,16558,NA,NA,NA,NA,NA
12116,Torralba del Pinar,2020,16051,NA,NA,NA,NA,NA
12116,Torralba del Pinar,2019,NA,NA,NA,NA,NA,NA
12116,Torralba del Pinar,2018,NA,NA,NA,NA,NA,NA
12116,Torralba del Pinar,2017,NA,NA,NA,NA,NA,NA
12116,Torralba del Pinar,2016,NA,NA,NA,NA,NA,NA
12116,Torralba del Pinar,2015,NA,NA,NA,NA,NA,NA
12117,Torreblanca,2022,12668,7073,3037,439,746,1374
12117,Torreblanca,2021,11739,6363,2861,536,729,1249
12117,Torreblanca,2020,11337,6000,2932,728,642,1035
12117,Torreblanca,2019,11131,6128,2798,383,579,1243
12117,Torreblanca,2018,10607,5720,2767,385,506,1228
12117,Torreblanca,2017,10163,5399,2746,366,450,1203
12117,Torreblanca,2016,9708,5039,2701,420,434,1114
12117,Torreblanca,2015,9500,4802,2620,452,391,1236
12118,Torrechiva,2022,18447,NA,NA,NA,NA,NA
12118,Torrechiva,2021,16558,NA,NA,NA,NA,NA
12118,Torrechiva,2020,16051,NA,NA,NA,NA,NA
12118,Torrechiva,2019,NA,NA,NA,NA,NA,NA
12118,Torrechiva,2018,NA,NA,NA,NA,NA,NA
12118,Torrechiva,2017,NA,NA,NA,NA,NA,NA
12118,Torrechiva,2016,NA,NA,NA,NA,NA,NA
12118,Torrechiva,2015,NA,NA,NA,NA,NA,NA
12119,"Torre d'en Besora, la",2022,13675,6204,4575,195,1153,1549
12119,"Torre d'en Besora, la",2021,14231,7064,4696,222,919,1330
12119,"Torre d'en Besora, la",2020,13234,6349,4631,244,930,1104
12119,"Torre d'en Besora, la",2019,13805,6192,4603,67,1049,1896
12119,"Torre d'en Besora, la",2018,12249,4429,4711,72,779,2258
12119,"Torre d'en Besora, la",2017,11528,3892,4720,77,853,1986
12119,"Torre d'en Besora, la",2016,10842,3366,4422,162,697,2195
12119,"Torre d'en Besora, la",2015,10147,3039,4427,134,862,1685
12120,"Torre d'en Doménec, la",2022,15050,6960,5203,328,709,1850
12120,"Torre d'en Doménec, la",2021,13485,6134,4828,162,625,1736
12120,"Torre d'en Doménec, la",2020,14504,6636,5084,269,826,1689
12120,"Torre d'en Doménec, la",2019,14415,6865,4602,113,781,2054
12120,"Torre d'en Doménec, la",2018,13833,6355,4624,120,757,1977
12120,"Torre d'en Doménec, la",2017,13125,6321,4225,145,602,1832
12120,"Torre d'en Doménec, la",2016,13437,5915,4910,101,546,1964
12120,"Torre d'en Doménec, la",2015,12392,5469,4500,111,483,1828
12121,Traiguera,2022,12766,6206,4059,197,608,1696
12121,Traiguera,2021,12346,5795,3900,293,553,1805
12121,Traiguera,2020,11434,5108,3854,430,557,1486
12121,Traiguera,2019,11173,5204,3807,222,508,1432
12121,Traiguera,2018,10773,5129,3601,203,390,1450
12121,Traiguera,2017,10244,4548,3505,203,398,1590
12121,Traiguera,2016,10012,4270,3355,270,340,1777
12121,Traiguera,2015,9536,3978,3289,361,300,1609
12122,"Useres, les/Useras",2022,15457,8088,4635,318,665,1752
12122,"Useres, les/Useras",2021,14849,7392,4265,324,622,2247
12122,"Useres, les/Useras",2020,13591,6483,4143,496,625,1844
12122,"Useres, les/Useras",2019,13095,6473,3861,309,633,1819
12122,"Useres, les/Useras",2018,12865,6447,3757,257,565,1839
12122,"Useres, les/Useras",2017,11489,5720,3566,272,471,1460
12122,"Useres, les/Useras",2016,10992,5283,3518,235,450,1507
12122,"Useres, les/Useras",2015,10642,4951,3356,319,485,1531
12123,Vallat,2022,NA,NA,NA,NA,NA,NA
12123,Vallat,2021,16558,NA,NA,NA,NA,NA
12123,Vallat,2020,16051,NA,NA,NA,NA,NA
12123,Vallat,2019,NA,NA,NA,NA,NA,NA
12123,Vallat,2018,NA,NA,NA,NA,NA,NA
12123,Vallat,2017,NA,NA,NA,NA,NA,NA
12123,Vallat,2016,NA,NA,NA,NA,NA,NA
12123,Vallat,2015,NA,NA,NA,NA,NA,NA
12124,Vall d'Alba,2022,13996,8326,3084,311,631,1644
12124,Vall d'Alba,2021,13364,7850,2899,350,566,1699
12124,Vall d'Alba,2020,12886,7365,2773,566,571,1611
12124,Vall d'Alba,2019,12693,7229,2672,289,526,1975
12124,Vall d'Alba,2018,12266,7033,2518,277,455,1983
12124,Vall d'Alba,2017,11451,6401,2490,300,379,1880
12124,Vall d'Alba,2016,11008,6115,2462,312,330,1789
12124,Vall d'Alba,2015,10762,5769,2438,356,326,1871
12125,Vall de Almonacid,2022,15939,9595,4110,369,555,1310
12125,Vall de Almonacid,2021,14313,8612,3506,428,607,1160
12125,Vall de Almonacid,2020,13265,7696,3544,590,526,909
12125,Vall de Almonacid,2019,12922,6938,3618,441,495,1429
12125,Vall de Almonacid,2018,12350,7106,3216,256,594,1177
12125,Vall de Almonacid,2017,10858,5980,3080,357,427,1015
12125,Vall de Almonacid,2016,10527,5850,3202,271,502,702
12125,Vall de Almonacid,2015,10040,4854,3410,347,501,929
12126,"Vall d'Uixó, la",2022,15021,9242,3305,359,766,1349
12126,"Vall d'Uixó, la",2021,14205,8719,3076,418,742,1250
12126,"Vall d'Uixó, la",2020,13276,7876,2968,632,686,1113
12126,"Vall d'Uixó, la",2019,12973,7887,2893,355,620,1218
12126,"Vall d'Uixó, la",2018,12149,7489,2762,338,534,1026
12126,"Vall d'Uixó, la",2017,11439,6999,2666,328,458,989
12126,"Vall d'Uixó, la",2016,10794,6445,2552,357,425,1016
12126,"Vall d'Uixó, la",2015,10520,6154,2570,396,410,991
12127,Vallibona,2022,15632,NA,NA,NA,NA,NA
12127,Vallibona,2021,16558,NA,NA,NA,NA,NA
12127,Vallibona,2020,16051,NA,NA,NA,NA,NA
12127,Vallibona,2019,NA,NA,NA,NA,NA,NA
12127,Vallibona,2018,NA,NA,NA,NA,NA,NA
12127,Vallibona,2017,NA,NA,NA,NA,NA,NA
12127,Vallibona,2016,NA,NA,NA,NA,NA,NA
12127,Vallibona,2015,NA,NA,NA,NA,NA,NA
12128,Vilafamés,2022,17706,10958,3404,300,611,2434
12128,Vilafamés,2021,16295,10551,3274,326,577,1566
12128,Vilafamés,2020,14871,9293,3251,664,565,1098
12128,Vilafamés,2019,15121,9778,3181,299,503,1361
12128,Vilafamés,2018,14441,9325,2913,240,444,1520
12128,Vilafamés,2017,14344,9056,2899,225,373,1791
12128,Vilafamés,2016,14018,8386,2901,278,362,2092
12128,Vilafamés,2015,13167,7881,2919,305,343,1719
12129,Vilafranca/Villafranca del Cid,2022,15949,8243,4530,543,555,2078
12129,Vilafranca/Villafranca del Cid,2021,14353,7240,4087,727,539,1759
12129,Vilafranca/Villafranca del Cid,2020,13950,7135,3865,894,470,1585
12129,Vilafranca/Villafranca del Cid,2019,13328,7212,3586,367,463,1700
12129,Vilafranca/Villafranca del Cid,2018,12827,7124,3409,228,409,1658
12129,Vilafranca/Villafranca del Cid,2017,12246,6810,3378,116,391,1553
12129,Vilafranca/Villafranca del Cid,2016,11622,6207,3326,138,383,1568
12129,Vilafranca/Villafranca del Cid,2015,11364,6069,3162,187,382,1564
12130,Villahermosa del Río,2022,15244,7940,4181,235,761,2126
12130,Villahermosa del Río,2021,14811,7656,3922,318,678,2237
12130,Villahermosa del Río,2020,14637,7202,3874,525,640,2395
12130,Villahermosa del Río,2019,14534,7365,3857,166,713,2434
12130,Villahermosa del Río,2018,13843,7214,3570,171,700,2187
12130,Villahermosa del Río,2017,13439,7196,3457,203,632,1950
12130,Villahermosa del Río,2016,12466,6774,3355,171,623,1544
12130,Villahermosa del Río,2015,11630,6074,3017,292,624,1623
12131,Villamalur,2022,18447,NA,NA,NA,NA,NA
12131,Villamalur,2021,16558,NA,NA,NA,NA,NA
12131,Villamalur,2020,16051,NA,NA,NA,NA,NA
12131,Villamalur,2019,21224,11602,6765,166,1104,1586
12131,Villamalur,2018,NA,NA,NA,NA,NA,NA
12131,Villamalur,2017,NA,NA,NA,NA,NA,NA
12131,Villamalur,2016,NA,NA,NA,NA,NA,NA
12131,Villamalur,2015,NA,NA,NA,NA,NA,NA
12132,Vilanova d'Alcolea,2022,16764,9466,4943,225,533,1596
12132,Vilanova d'Alcolea,2021,15694,8956,4326,383,605,1424
12132,Vilanova d'Alcolea,2020,15235,8921,4107,518,607,1082
12132,Vilanova d'Alcolea,2019,14489,8760,3866,248,464,1152
12132,Vilanova d'Alcolea,2018,13405,8180,3574,169,362,1120
12132,Vilanova d'Alcolea,2017,12699,7476,3324,197,468,1233
12132,Vilanova d'Alcolea,2016,11974,6718,3237,282,420,1316
12132,Vilanova d'Alcolea,2015,11820,6551,3237,283,478,1272
12133,Villanueva de Viver,2022,14477,6526,4745,401,323,2481
12133,Villanueva de Viver,2021,16558,NA,NA,NA,NA,NA
12133,Villanueva de Viver,2020,16051,NA,NA,NA,NA,NA
12133,Villanueva de Viver,2019,NA,NA,NA,NA,NA,NA
12133,Villanueva de Viver,2018,NA,NA,NA,NA,NA,NA
12133,Villanueva de Viver,2017,NA,NA,NA,NA,NA,NA
12133,Villanueva de Viver,2016,NA,NA,NA,NA,NA,NA
12133,Villanueva de Viver,2015,NA,NA,NA,NA,NA,NA
12134,Vilar de Canes,2022,10413,4724,2834,183,616,2055
12134,Vilar de Canes,2021,10094,4510,2640,209,494,2241
12134,Vilar de Canes,2020,9646,3464,2838,321,539,2483
12134,Vilar de Canes,2019,10022,2761,3050,149,555,3507
12134,Vilar de Canes,2018,9703,2715,2854,151,373,3611
12134,Vilar de Canes,2017,8333,2485,2813,62,351,2641
12134,Vilar de Canes,2016,7720,1826,2940,70,445,2448
12134,Vilar de Canes,2015,7901,1680,3190,125,327,2579
12135,Vila-real,2022,16529,10657,3054,334,704,1780
12135,Vila-real,2021,15522,9988,2833,415,662,1624
12135,Vila-real,2020,14613,9232,2747,630,627,1377
12135,Vila-real,2019,14376,9304,2629,315,585,1544
12135,Vila-real,2018,13754,8986,2503,292,535,1438
12135,Vila-real,2017,13060,8540,2437,287,447,1348
12135,Vila-real,2016,12558,7985,2358,309,432,1474
12135,Vila-real,2015,11880,7567,2303,354,409,1247
12136,"Vilavella, la",2022,15513,9590,3269,340,722,1591
12136,"Vilavella, la",2021,14429,8915,3057,433,660,1365
12136,"Vilavella, la",2020,13891,8312,2997,564,606,1411
12136,"Vilavella, la",2019,13882,8317,2995,352,581,1637
12136,"Vilavella, la",2018,12832,7963,2780,340,463,1287
12136,"Vilavella, la",2017,11857,7397,2598,296,386,1181
12136,"Vilavella, la",2016,11250,6932,2567,312,354,1084
12136,"Vilavella, la",2015,11034,6520,2557,358,355,1243
12137,Villores,2022,15632,NA,NA,NA,NA,NA
12137,Villores,2021,16558,NA,NA,NA,NA,NA
12137,Villores,2020,16051,NA,NA,NA,NA,NA
12137,Villores,2019,NA,NA,NA,NA,NA,NA
