mun_code,mun_name,year,mean_age,pct_under18,pct_over65,mean_hh_size,pct_single_hh,population,pct_spanish
10039,Cadalso,2018,54.6,7.4,35.7,2,41.4,432,98.8
10039,Cadalso,2017,54.3,8.2,36.2,1.9,41.8,428,99.1
10039,Cadalso,2016,54.2,9.2,36.5,2,39.5,444,99.1
10039,Cadalso,2015,54.4,9.2,37.1,2,38.2,458,99.1
10040,Calzadilla,2022,52.3,9.4,35.9,1.9,43,460,99.6
10040,Calzadilla,2021,52.3,9.9,35.9,2,39.5,473,99.8
10040,Calzadilla,2020,52,10.7,36.1,2,42.6,468,99.8
10040,Calzadilla,2019,52.1,10.8,35.7,2,41.4,465,99.3
10040,Calzadilla,2018,52.1,9.9,35,1.9,43.5,475,99.3
10040,Calzadilla,2017,52.5,9.4,35.4,2,41.4,489,99.2
10040,Calzadilla,2016,52,10.7,34.6,2,40.2,486,99.4
10040,Calzadilla,2015,51.4,11.1,33,2,38.4,494,99.2
10041,Caminomorisco,2022,49.8,12.5,29.3,2.1,41.9,1118,98.1
10041,Caminomorisco,2021,49.2,13.2,28.7,2.1,42.2,1140,97.1
10041,Caminomorisco,2020,49,13.7,28.8,2.2,39.4,1159,97.9
10041,Caminomorisco,2019,48.6,13.7,27.8,2.2,38.3,1182,97
10041,Caminomorisco,2018,48.4,14,27.7,2.2,37.8,1190,97.3
10041,Caminomorisco,2017,48.2,13.3,27.2,2.2,39.1,1183,98.1
10041,Caminomorisco,2016,47.3,13.6,25.7,2.3,36.6,1205,98.2
10041,Caminomorisco,2015,47.2,13.1,26.1,2.2,38.3,1231,97.6
10042,Campillo de Deleitosa,2022,62.8,4.8,55.4,1.7,54,83,96.4
10042,Campillo de Deleitosa,2021,61.3,4.9,55.6,1.7,51.1,81,95.1
10042,Campillo de Deleitosa,2020,65.5,1.3,62,1.6,50,79,97.4
10042,Campillo de Deleitosa,2019,NA,NA,NA,NA,NA,NA,NA
10042,Campillo de Deleitosa,2018,NA,NA,NA,NA,NA,NA,NA
10042,Campillo de Deleitosa,2017,NA,NA,NA,NA,NA,NA,NA
10042,Campillo de Deleitosa,2016,NA,NA,NA,NA,NA,NA,NA
10042,Campillo de Deleitosa,2015,NA,NA,NA,NA,NA,NA,NA
10043,Campo Lugar,2022,49.4,10.4,29,2.1,35.6,837,96.1
10043,Campo Lugar,2021,49.3,9.7,28.2,2.1,34.4,826,96.4
10043,Campo Lugar,2020,50.2,8.7,28.9,2.1,35.7,825,97
10043,Campo Lugar,2019,50.2,8.5,28.9,2.2,33.8,817,98
10043,Campo Lugar,2018,49.5,8.8,27.5,2.2,34,838,98
10043,Campo Lugar,2017,49.1,9.6,27.5,2.2,32.6,863,98.1
10043,Campo Lugar,2016,48.5,10.6,26.1,2.3,32,896,98.2
10043,Campo Lugar,2015,48,10.7,25.7,2.3,31.3,908,98.7
10044,Cañamero,2022,48.5,13.3,26.5,2.1,37.5,1621,98
10044,Cañamero,2021,48,13.8,25.8,2.1,38,1642,98.3
10044,Cañamero,2020,47.8,14,26,2.1,38.6,1618,98.4
10044,Cañamero,2019,47.6,13.9,25.9,2.1,39.2,1618,98.5
10044,Cañamero,2018,47.8,13.5,26.5,2.1,37.2,1625,98.5
10044,Cañamero,2017,47.4,13.7,25.3,2.1,37.9,1646,97.6
10044,Cañamero,2016,47.4,13.6,25.8,2.2,37,1671,97.4
10044,Cañamero,2015,47.2,13.3,25.6,2.2,36.8,1686,97.4
10045,Cañaveral,2022,52.5,9.1,33.5,2,42.1,1019,98.6
10045,Cañaveral,2021,51.9,9.2,32.4,2,42.4,1030,99.2
10045,Cañaveral,2020,52,9,32.4,2,42.5,1037,99.3
10045,Cañaveral,2019,51.7,9.5,32.7,2,41.9,1045,99
10045,Cañaveral,2018,51.6,9.6,32.4,2,42.4,1025,99.1
10045,Cañaveral,2017,52.5,9,34.1,2,42.5,1039,99.3
10045,Cañaveral,2016,52.5,9.1,34,2,40,1060,99.1
10045,Cañaveral,2015,52.4,9.1,34.2,2.1,39.4,1067,99.4
10046,Carbajo,2022,55.9,9,34.3,2,46.2,178,98.9
10046,Carbajo,2021,54.6,9.2,33.2,2,46.4,196,98.5
10046,Carbajo,2020,54.3,9.6,34.7,2,44.3,199,99.5
10046,Carbajo,2019,54.9,8.1,35.5,2,44.8,197,99.3
10046,Carbajo,2018,54.1,7.5,35.5,2.1,41.2,200,99.3
10046,Carbajo,2017,52.4,8.6,33,2.1,42.6,209,99.4
10046,Carbajo,2016,50.7,10.9,32.1,2.2,41.2,221,99.4
10046,Carbajo,2015,50.8,9.6,33.5,2.1,45.2,218,99.4
10047,Carcaboso,2022,46.9,14.1,23.3,2.2,34,1082,98.2
10047,Carcaboso,2021,46.4,14.3,22.5,2.2,35.1,1089,98.4
10047,Carcaboso,2020,46.3,13.4,22.3,2.2,34.3,1076,98.1
10047,Carcaboso,2019,45.8,13.9,22.1,2.2,34,1083,97.8
10047,Carcaboso,2018,45.2,13.9,20.1,2.2,35.8,1100,97.1
10047,Carcaboso,2017,44.6,15,19.9,2.2,36.6,1114,97.9
10047,Carcaboso,2016,44.8,13.9,20.3,2.2,35.7,1108,98.3
10047,Carcaboso,2015,44.4,14,20.3,2.2,36.5,1125,98.5
10048,Carrascalejo,2022,62.5,2.9,54.6,1.6,58.1,205,95.1
10048,Carrascalejo,2021,62.8,3.5,53.7,1.9,48.8,231,91.9
10048,Carrascalejo,2020,61.7,4,51.5,1.9,52.5,227,92
10048,Carrascalejo,2019,56.5,3.6,40.9,1.9,48,220,92.7
10048,Carrascalejo,2018,56.5,3.5,40.9,1.9,47.6,216,96.3
10048,Carrascalejo,2017,56.3,3.9,41.3,1.9,47.5,230,96.1
10048,Carrascalejo,2016,56.2,3.7,41.2,1.9,43.5,241,96.7
10048,Carrascalejo,2015,56.1,3.6,41.2,1.9,45.4,254,96.1
10049,Casar de Cáceres,2022,44.1,15.7,19.6,2.4,28,4403,98
10049,Casar de Cáceres,2021,43.5,15.9,18.5,2.5,27.6,4455,98.3
10049,Casar de Cáceres,2020,43.2,15.8,17.7,2.5,26.6,4471,98
10049,Casar de Cáceres,2019,43.4,15.7,18,2.5,25.5,4457,98.2
10049,Casar de Cáceres,2018,43.2,15.5,17.7,2.5,26.8,4451,98.7
10049,Casar de Cáceres,2017,43.1,15.7,17.6,2.5,26.5,4460,98.8
10049,Casar de Cáceres,2016,42.9,15.4,17.3,2.6,25.7,4473,98.6
10049,Casar de Cáceres,2015,42.5,15.6,16.8,2.6,25,4564,98.6
10050,Casar de Palomero,2022,55.5,9.7,40.7,2,42.2,1022,96.8
10050,Casar de Palomero,2021,56.1,9.3,41.4,2,41.5,1040,97.7
10050,Casar de Palomero,2020,55.2,10.1,40.5,2,40.2,1072,97.5
10050,Casar de Palomero,2019,55.1,9.8,40.8,2,39.2,1093,97.9
10050,Casar de Palomero,2018,54.7,9.9,40.2,2,38.5,1145,97.5
10050,Casar de Palomero,2017,54.7,9.4,40.1,2,40,1133,97.1
10050,Casar de Palomero,2016,54.4,8.4,39.6,2.1,35.9,1158,96.7
10050,Casar de Palomero,2015,53.8,8.6,39,2.1,36.8,1194,96.1
10051,Casares de las Hurdes,2022,61.4,1.9,51,1.9,42.7,412,99.3
10051,Casares de las Hurdes,2021,62.5,1.8,53.7,1.8,44.6,384,99.5
10051,Casares de las Hurdes,2020,61.9,2.8,52.9,1.9,43,399,99.7
10051,Casares de las Hurdes,2019,56.5,3.5,40.9,1.9,40.7,412,99.3
10051,Casares de las Hurdes,2018,56.5,3.5,40.9,1.9,38.4,429,99.3
10051,Casares de las Hurdes,2017,56.3,3.4,41.3,1.8,43,397,99.4
10051,Casares de las Hurdes,2016,56.2,3.6,41.2,1.8,43.5,417,99.4
10051,Casares de las Hurdes,2015,56.1,3.6,41.2,1.8,43.5,421,99.4
10052,Casas de Don Antonio,2022,54.1,8.4,35.8,2.2,50.6,190,97.9
10052,Casas de Don Antonio,2021,52.8,9.5,32.5,2,50.6,169,97.3
10052,Casas de Don Antonio,2020,55.7,6.9,38.4,2.1,55.3,159,97.2
10052,Casas de Don Antonio,2019,52.5,11.1,34,2,48,162,97.1
10052,Casas de Don Antonio,2018,53.8,9,35.5,2,47.6,155,97.1
10052,Casas de Don Antonio,2017,55.9,8.7,39.1,2,47.9,161,97.6
10052,Casas de Don Antonio,2016,53.4,12,35.4,2,46.6,175,98.4
10052,Casas de Don Antonio,2015,52.7,9.8,35.9,2,46.7,184,98
10053,Casas de Don Gómez,2022,50.8,10.8,31.6,2,44.5,307,98.1
10053,Casas de Don Gómez,2021,51.4,10.7,32.9,2,45,298,98.6
10053,Casas de Don Gómez,2020,51.7,10.7,34,1.9,50.3,291,99.3
10053,Casas de Don Gómez,2019,52.6,10.5,36.4,1.9,48,294,99.3
10053,Casas de Don Gómez,2018,52.9,11.1,37.6,1.9,44,306,99.3
10053,Casas de Don Gómez,2017,52,11.4,36.2,1.9,45.3,315,99.4
10053,Casas de Don Gómez,2016,51.7,10.8,35.7,2,46.6,314,99.4
10053,Casas de Don Gómez,2015,52,10.4,35.7,2,46.7,308,99.4
10054,Casas del Castañar,2022,52.3,8.1,29.9,1.8,55.5,582,97.3
10054,Casas del Castañar,2021,52.6,7.8,31,1.8,52.3,575,97.8
10054,Casas del Castañar,2020,53.6,7.4,33.1,1.8,51.2,538,99.4
10054,Casas del Castañar,2019,53.4,8.6,33.6,1.9,48,559,99.3
10054,Casas del Castañar,2018,52.7,8.9,33,1.8,47.6,572,99.1
10054,Casas del Castañar,2017,52.1,9,33.1,1.9,47.9,586,98.6
10054,Casas del Castañar,2016,51.6,9.5,32.8,1.9,46.6,597,98.5
10054,Casas del Castañar,2015,51.3,9.8,34.1,1.9,45.1,602,98.5
10055,Casas del Monte,2022,47.7,12.9,25,2,39.9,768,98.7
10055,Casas del Monte,2021,47.6,13.1,25.7,2.1,39.7,774,99.5
10055,Casas del Monte,2020,47.2,13.5,25.3,2.1,39,788,99
10055,Casas del Monte,2019,46.7,14.6,25.3,2.1,37.3,813,99
10055,Casas del Monte,2018,46.2,15.2,25.5,2.2,35.4,821,99
10055,Casas del Monte,2017,46.7,14.2,26.7,2.1,37.5,810,99.4
10055,Casas del Monte,2016,46.1,14.4,25.8,2.2,35.1,826,99.3
10055,Casas del Monte,2015,46.2,13.8,26,2.1,37,827,99.2
10056,Casas de Millán,2022,54.4,6.5,38.1,2,41.1,554,98.6
10056,Casas de Millán,2021,54.2,5.8,36.8,2,42.2,549,98.9
10056,Casas de Millán,2020,53.9,6.5,37.1,2,41.8,555,99.1
10056,Casas de Millán,2019,54.5,6.2,37.6,2,43,553,99.1
10056,Casas de Millán,2018,53.8,7,36.5,2,43.3,570,98.8
10056,Casas de Millán,2017,53.4,7.1,35.5,2,43.6,589,99.3
10056,Casas de Millán,2016,52.8,7.9,35,2.1,40.8,609,99.3
10056,Casas de Millán,2015,53.1,8,36.8,2,41.5,639,99.4
10057,Casas de Miravete,2022,51.6,9.7,28.1,1.6,65.2,114,100
10057,Casas de Miravete,2021,54.1,9.2,32.8,1.6,61.6,119,100
10057,Casas de Miravete,2020,54.8,7.8,36.7,1.7,57.9,128,100
10057,Casas de Miravete,2019,54.8,7.9,37.8,1.8,48,131,99.3
10057,Casas de Miravete,2018,54.2,9,36.1,1.8,47.6,133,99.3
10057,Casas de Miravete,2017,54.8,9.9,39.7,1.8,47.9,141,99.4
10057,Casas de Miravete,2016,56.2,7,41.2,1.8,46.6,143,98.7
10057,Casas de Miravete,2015,56.1,6.1,41.2,1.8,46.7,148,97.9
10058,Casatejada,2022,43.8,17.1,21.2,2.4,34.8,1348,85.5
10058,Casatejada,2021,43.9,16.8,21.2,2.5,34.2,1343,85.6
10058,Casatejada,2020,44.2,16.6,21,2.5,33.2,1346,85
10058,Casatejada,2019,44.1,17,21.2,2.4,33,1332,85.2
10058,Casatejada,2018,44,16.8,21,2.4,34.4,1351,85.6
10058,Casatejada,2017,43.5,16.8,20.6,2.4,32.8,1365,86.1
10058,Casatejada,2016,43.5,17.2,20.9,2.4,31.4,1375,85.6
10058,Casatejada,2015,43.3,17.1,20.8,2.4,32.6,1378,85.2
10059,Casillas de Coria,2022,55.5,8.2,41.4,1.8,51,343,99.7
10059,Casillas de Coria,2021,55.9,7.1,42.4,1.7,53.1,337,100
10059,Casillas de Coria,2020,55.2,7.3,42.2,1.7,55.2,344,100
10059,Casillas de Coria,2019,55.3,6.7,40.6,1.8,48,345,99.3
10059,Casillas de Coria,2018,54.8,7.7,39.5,1.8,47.6,349,99.3
10059,Casillas de Coria,2017,53.5,8.8,37.1,1.8,45.6,375,99.4
10059,Casillas de Coria,2016,53.5,9.1,37.8,1.9,42.4,397,99.4
10059,Casillas de Coria,2015,53.6,9.5,38.2,1.8,43.6,401,99.4
10060,Castañar de Ibor,2022,52.1,10.2,33.3,1.7,56,1005,93.9
10060,Castañar de Ibor,2021,51.9,9.9,33.4,1.7,55.3,1024,94.4
10060,Castañar de Ibor,2020,52,9.7,32.7,1.7,55.1,1016,94.9
10060,Castañar de Ibor,2019,51.8,9.3,31.8,1.8,48,1038,95.3
10060,Castañar de Ibor,2018,51.1,10.1,30.9,1.8,47.6,1073,95
10060,Castañar de Ibor,2017,51.6,8.8,31.9,1.8,47.9,1059,95.5
10060,Castañar de Ibor,2016,51.3,9.5,31.6,1.8,46.6,1087,94.6
10060,Castañar de Ibor,2015,50.9,9.6,30.4,1.8,46.7,1098,94.5
10061,Ceclavín,2022,50.2,11.8,30.5,2,42.3,1779,99.5
10061,Ceclavín,2021,50,12,30.1,1.9,42.7,1780,99.4
10061,Ceclavín,2020,49.8,12.2,29.4,2,40,1801,99.6
10061,Ceclavín,2019,49.5,12.9,29.2,2,39.9,1817,99.3
10061,Ceclavín,2018,49.4,13.5,29.3,2,41,1842,99.3
10061,Ceclavín,2017,49.2,13.6,29.5,2,40.7,1849,99.4
10061,Ceclavín,2016,48.9,13.4,29.8,2,39.2,1868,99.4
10061,Ceclavín,2015,48.6,13.3,29.4,2,41.1,1894,99.4
10062,Cedillo,2022,51.9,9.1,31.3,2,39.4,416,98.3
10062,Cedillo,2021,51.3,9.9,31.3,2.1,37.7,416,98.4
10062,Cedillo,2020,50.7,10.3,29.7,2.1,37.8,407,98.6
10062,Cedillo,2019,50.3,11.1,29.7,2.1,41,407,98.8
10062,Cedillo,2018,50,10.1,30.2,2.1,38.4,424,98.9
10062,Cedillo,2017,49.4,12.4,31,2.1,37.1,435,98.4
10062,Cedillo,2016,48.8,12.6,30.4,2.2,37.4,444,98.9
10062,Cedillo,2015,48.6,12.4,29.3,2.2,37.1,451,98.9
10063,Cerezo,2022,58.9,5.4,44.3,1.8,50.6,149,99.3
10063,Cerezo,2021,58.1,7.1,43.2,1.9,45.2,155,100
10063,Cerezo,2020,58.9,6.5,41.3,1.9,45.2,155,100
10063,Cerezo,2019,56.5,6.8,40.9,1.8,48,162,99.3
10063,Cerezo,2018,56.5,6.6,40.9,1.9,46.7,168,99.3
10063,Cerezo,2017,56.1,7.5,38.5,2,43.2,174,99.4
10063,Cerezo,2016,56.1,6.7,38.5,2,43.3,179,99.4
10063,Cerezo,2015,55.3,6.6,39.2,2,43.3,181,98.9
10064,Cilleros,2022,49.9,12.3,30.3,2,41.4,1560,98.9
10064,Cilleros,2021,49.7,12.6,30.4,2,41.1,1590,98.9
10064,Cilleros,2020,49.7,12.8,30.9,2,39.7,1614,98.8
10064,Cilleros,2019,49.6,12.9,30.7,2,40.8,1605,98.8
10064,Cilleros,2018,49.2,13.1,30.4,2,40.7,1623,98.8
10064,Cilleros,2017,48.9,13.1,30.2,2,41,1647,98.7
10064,Cilleros,2016,48.9,13,30.3,2,41.5,1681,98.9
10064,Cilleros,2015,48.4,13.1,30,2,40,1716,98.8
10065,Collado de la Vera,2022,41.8,17.8,10.1,1.9,49.7,287,97.2
10065,Collado de la Vera,2021,43.1,14.9,11.6,1.7,53.6,241,98.3
10065,Collado de la Vera,2020,43.4,14.2,11.9,1.8,47.5,219,99.5
10065,Collado de la Vera,2019,44.6,12.7,12.2,1.8,48,197,97.4
10065,Collado de la Vera,2018,43.2,14.7,12.8,1.8,47.6,204,98
10065,Collado de la Vera,2017,44.2,12.6,13.6,1.8,47.9,198,97.9
10065,Collado de la Vera,2016,42.9,15.1,13.2,1.8,46.6,212,97.5
10065,Collado de la Vera,2015,42.6,14.5,14,1.8,46.7,207,97.5
10066,Conquista de la Sierra,2022,48.9,14.1,25.5,1.8,57.3,192,95.8
10066,Conquista de la Sierra,2021,49.1,13.4,26.2,1.8,53.5,202,96
10066,Conquista de la Sierra,2020,49,13.5,27.6,1.8,55.6,192,97.4
10066,Conquista de la Sierra,2019,48.7,15,26.7,1.8,48,187,96.2
10066,Conquista de la Sierra,2018,48.2,14.4,27.8,1.8,47.6,187,96.2
10066,Conquista de la Sierra,2017,47.3,16.5,27.1,1.8,47.9,188,96.2
10066,Conquista de la Sierra,2016,47.3,14.8,26.5,1.8,46.6,189,96.8
10066,Conquista de la Sierra,2015,47.7,15.4,26.6,1.8,46.7,188,96.8
10067,Coria,2022,45.6,14.8,22.1,2.3,32.9,12007,96.6
10067,Coria,2021,45.2,15.3,21.3,2.3,31.6,12178,96.6
10067,Coria,2020,44.8,15.6,21,2.3,30.9,12241,97
10067,Coria,2019,44.4,16,20.2,2.3,30.6,12253,97.3
10067,Coria,2018,43.8,16.4,19.7,2.4,30.2,12373,97.4
10067,Coria,2017,43.3,16.5,18.9,2.4,29.3,12448,97.6
10067,Coria,2016,42.9,16.8,18.3,2.4,27.8,12568,97.6
10067,Coria,2015,42.4,16.9,17.8,2.4,27.6,12712,97.3
10068,Cuacos de Yuste,2022,49.7,12.6,26.5,2.1,42.3,820,94.2
10068,Cuacos de Yuste,2021,49.8,12.2,26,2.1,42.2,819,95.5
10068,Cuacos de Yuste,2020,49.4,12,25.4,2.1,41.3,834,94.6
10068,Cuacos de Yuste,2019,49.1,12,25.1,2.1,41.2,837,94.5
10068,Cuacos de Yuste,2018,49,10.9,24.6,2.1,41,828,94.2
10068,Cuacos de Yuste,2017,49.3,10.4,24.8,2.1,40.8,830,94.7
10068,Cuacos de Yuste,2016,49.2,9.8,26.4,2.1,40,825,95.7
10068,Cuacos de Yuste,2015,49.1,9.5,25.9,2.1,41.4,812,96
10069,"Cumbre, La",2022,53.2,8,35.4,2,42.9,841,97.6
10069,"Cumbre, La",2021,53.1,7.4,34.5,2,42.7,833,98.8
10069,"Cumbre, La",2020,53.4,7.4,34.1,2,42.9,835,99
10069,"Cumbre, La",2019,53.5,7.3,35.5,2,43.4,840,98.8
10069,"Cumbre, La",2018,53,7.7,34.6,2,42.4,849,99.1
10069,"Cumbre, La",2017,52.7,7.9,34.3,2,42.3,865,99
10069,"Cumbre, La",2016,52.2,8,34,2,41.1,882,99.3
10069,"Cumbre, La",2015,52.4,8.2,34,2,42.3,903,99.3
10070,Deleitosa,2022,53.9,9.2,32.7,1.9,42.8,673,97
10070,Deleitosa,2021,54.3,7.7,34,1.9,44.1,676,97.2
10070,Deleitosa,2020,53.6,8.3,32.9,1.9,43.5,686,96.8
10070,Deleitosa,2019,53.2,9.2,33.6,1.9,45.4,693,97.7
10070,Deleitosa,2018,52.5,9.7,33.6,2,44.4,714,98.2
10070,Deleitosa,2017,52.9,9.3,35.4,1.9,42.2,731,98.5
10070,Deleitosa,2016,52.5,9.5,35.7,2,40.1,751,98.3
10070,Deleitosa,2015,52.6,8.8,36.4,2,40.3,773,98.2
10071,Descargamaría,2022,59.8,2.9,40.4,1.6,55.6,104,100
10071,Descargamaría,2021,57.8,2.8,35.5,1.7,57.8,107,100
10071,Descargamaría,2020,58.5,0.9,35.2,1.6,58.2,108,100
10071,Descargamaría,2019,56.5,3.5,35,1.8,48,131,99.3
10071,Descargamaría,2018,56.5,5.7,33.9,1.8,47.6,128,99.3
10071,Descargamaría,2017,56.3,5,35.5,1.8,47.9,129,99.4
10071,Descargamaría,2016,56.2,4.6,35.9,1.8,46.6,131,99.4
10071,Descargamaría,2015,56.1,5.1,35.5,1.8,46.7,138,99.4
10072,Eljas,2022,55.5,7.9,38.8,1.7,52.1,866,99.1
10072,Eljas,2021,55.4,7.7,39.4,1.7,52.3,876,99.1
10072,Eljas,2020,55.2,8.2,39.4,1.7,50.2,900,99.2
10072,Eljas,2019,54.4,8.4,38.5,1.8,48,904,99.3
10072,Eljas,2018,54,8.2,38.3,1.8,47,911,99.3
10072,Eljas,2017,53.6,8.5,37.5,1.8,45.4,917,99.4
10072,Eljas,2016,53.1,8.6,37.1,1.8,43.8,938,99.4
10072,Eljas,2015,52.8,8.8,36.5,1.8,43.6,941,99.4
10073,Escurial,2022,46.5,15.8,26.5,2.1,37.2,869,98.9
10073,Escurial,2021,46.2,15.8,26.1,2.1,37.9,873,99.3
10073,Escurial,2020,46.3,15.6,26.8,2.1,37.3,861,99.4
10073,Escurial,2019,46,15.9,26.2,2.1,37.8,870,99.3
10073,Escurial,2018,46,15.8,26.2,2.1,38.4,856,99.3
10073,Escurial,2017,45.8,15.8,25.6,2.1,37.6,856,99.4
10073,Escurial,2016,46.8,14.4,26.4,2.2,32.8,834,99.4
10073,Escurial,2015,46.2,14.2,25.8,2.2,32.5,853,99.4
10075,Fresnedoso de Ibor,2022,53.2,8.3,35.8,1.8,49.6,240,98.3
10075,Fresnedoso de Ibor,2021,54,9.1,38.4,1.9,45.8,263,98.1
10075,Fresnedoso de Ibor,2020,53,10.1,36,1.9,44.3,267,97.7
10075,Fresnedoso de Ibor,2019,52.9,10.3,36.3,1.9,43.8,262,97.7
10075,Fresnedoso de Ibor,2018,53.1,10.8,35.8,1.9,42.9,268,97.8
10075,Fresnedoso de Ibor,2017,52,12,35.3,1.9,45.1,275,97.5
10075,Fresnedoso de Ibor,2016,54.6,10,39.9,1.8,46.6,271,97.1
10075,Fresnedoso de Ibor,2015,54.9,8.8,41,1.8,46.7,283,97.2
10076,Galisteo,2022,49,11.4,27.7,2.1,41,868,97.1
10076,Galisteo,2021,48.5,11.9,27.4,2.1,39.5,869,98
10076,Galisteo,2020,47.9,12.5,26.9,2.1,37.1,907,97.6
10076,Galisteo,2019,47.3,13,26.1,2.2,36.4,926,96.9
10076,Galisteo,2018,47,13.2,25.7,2.2,35.1,925,97.1
10076,Galisteo,2017,46.3,14.2,24.7,2.3,34.9,963,96.4
10076,Galisteo,2016,46,14.6,24.7,2.3,34.8,992,96.1
10076,Galisteo,2015,45.5,14.3,24.1,2.3,35.2,1007,95.7
10077,Garciaz,2022,53.4,8.4,35.1,2,42.3,687,97.2
10077,Garciaz,2021,53.1,8.5,35,2,40.7,695,97.8
10077,Garciaz,2020,52.9,8.7,34.1,2,40.6,700,98.1
10077,Garciaz,2019,52.9,8.1,32.9,2,40.5,700,98.1
10077,Garciaz,2018,53.2,8.5,34,2,40.6,709,98.7
10077,Garciaz,2017,53.2,9,34.1,2,41.8,724,98.3
10077,Garciaz,2016,52.9,10,33.8,2,40.6,752,97.9
10077,Garciaz,2015,52.7,10,33.6,2,40.7,773,98.1
10078,"Garganta, La",2022,61.7,2.8,50.3,1.8,49,354,99.2
10078,"Garganta, La",2021,62.2,3,52.1,1.8,48.2,363,98.9
10078,"Garganta, La",2020,62.5,3.3,51.9,1.9,47.7,360,99.2
10078,"Garganta, La",2019,56.5,4.3,40.9,1.9,47.7,373,99.3
10078,"Garganta, La",2018,56.5,4.2,40.9,1.9,46.7,378,99.2
10078,"Garganta, La",2017,56.3,5,41.3,1.9,45.2,383,99.2
10078,"Garganta, La",2016,56.2,4.3,41.2,2,44,399,99.4
10078,"Garganta, La",2015,56.1,4.8,41.2,2,41.2,416,99.4
10079,Garganta la Olla,2022,51.8,9.5,30.2,1.9,45.5,901,97.9
10079,Garganta la Olla,2021,50.9,10.1,28.4,1.9,45.9,920,97.7
10079,Garganta la Olla,2020,50.7,9.5,27.8,2,45.6,928,97.4
10079,Garganta la Olla,2019,50.5,9.3,28.5,2,43.8,933,97.7
10079,Garganta la Olla,2018,49.8,10.5,28,2,44,960,97.9
10079,Garganta la Olla,2017,49.4,10.9,27.7,2,44.9,986,97.9
10079,Garganta la Olla,2016,48.5,11.7,26.7,2,42.4,1014,98.3
10079,Garganta la Olla,2015,48.4,11.6,26.5,2,43,1016,98.1
10080,Gargantilla,2022,56.9,7,41.1,2,33.9,372,97
10080,Gargantilla,2021,55.6,9,38.8,2.1,33.2,379,98.2
10080,Gargantilla,2020,55.3,8.3,38.2,2,33.7,374,98.7
10080,Gargantilla,2019,55.9,8,40.9,2.1,31.3,376,98.7
10080,Gargantilla,2018,55.6,7.5,40.1,2.1,31.8,389,98.7
10080,Gargantilla,2017,54.9,9.4,38.2,2,32.7,403,98.8
10080,Gargantilla,2016,54.6,10.2,37.9,2,34.7,401,99.4
10080,Gargantilla,2015,54.6,9.2,38.7,2.1,32.5,403,99.4
10081,Gargüera,2022,58.3,2.2,40.6,1.6,61.3,180,97.2
10081,Gargüera,2021,59.9,2.2,44.1,1.6,65.2,179,98.3
10081,Gargüera,2020,59.1,3.3,42,1.6,66.1,181,98.9
10081,Gargüera,2019,56.5,3.5,40.9,1.8,48,137,99.3
10081,Gargüera,2018,56.5,3.5,40.9,1.8,47.6,130,99.3
10081,Gargüera,2017,56.3,3.4,41.3,1.8,47.9,132,99.4
10081,Gargüera,2016,56.2,3.6,41.2,1.8,46.6,135,99.4
10081,Gargüera,2015,56.1,3.6,41.2,1.8,46.7,142,99.4
10082,Garrovillas de Alconétar,2022,49.9,12.7,31.1,2.1,39.1,1933,99.4
10082,Garrovillas de Alconétar,2021,50.2,12.2,31,2.1,38.2,1929,99.2
10082,Garrovillas de Alconétar,2020,50.2,11.7,30.9,2.2,36.9,1954,99.5
10082,Garrovillas de Alconétar,2019,50.2,11.7,31,2.2,36,1987,99.3
10082,Garrovillas de Alconétar,2018,50.4,11.5,31.3,2.2,35.8,2028,99.3
10082,Garrovillas de Alconétar,2017,49.8,12,30.6,2.2,35.7,2041,99.4
10082,Garrovillas de Alconétar,2016,49.5,11.9,30.2,2.2,34.1,2080,99.4
10082,Garrovillas de Alconétar,2015,49.1,12.1,29.6,2.3,32.4,2126,99.3
10083,Garvín,2022,46.4,17.9,29.3,1.9,56.4,106,90.6
10083,Garvín,2021,47.9,17.5,31.1,2,51,103,96.9
10083,Garvín,2020,47.2,17.5,30.1,2.1,52,103,95.8
10083,Garvín,2019,46.1,17.6,25.9,2.1,48,131,90.4
10083,Garvín,2018,48.4,13,28,2.1,45.8,128,97.9
10083,Garvín,2017,48.4,12.6,26.2,2,47.9,129,95.9
10083,Garvín,2016,48.5,10.8,22.5,2,46.6,129,93.9
10083,Garvín,2015,NA,NA,NA,NA,NA,NA,NA
10084,Gata,2022,51.7,9.8,33.5,1.9,44.1,1374,96.9
10084,Gata,2021,51.6,10.3,33.1,1.9,42,1395,97.3
10084,Gata,2020,51.3,10.4,32.8,2,41.5,1408,97.6
10084,Gata,2019,51.1,9.8,33.2,2,41,1415,98
10084,Gata,2018,50.7,9.8,32.9,2,40.4,1452,98.1
10084,Gata,2017,50.3,10.3,31.8,2,39.5,1497,97.7
10084,Gata,2016,49.9,10.8,31,2.1,38.7,1524,96.9
10084,Gata,2015,49.5,10.6,29.9,2.1,38.9,1553,96.9
10085,"Gordo, El",2022,46.4,15.6,22.6,2,45.5,371,97
10085,"Gordo, El",2021,45.9,14.4,22.5,1.9,48.7,369,97.6
10085,"Gordo, El",2020,45.1,15.6,22.1,2,48.7,384,97.1
10085,"Gordo, El",2019,45.6,13.7,22.3,1.9,48,372,98.1
10085,"Gordo, El",2018,46.4,13.4,24.7,1.9,47.6,372,98.4
10085,"Gordo, El",2017,46.2,13.5,25.9,1.9,45.3,370,98.4
